split,V,A,D,text,Basic_Emotions
train,0.0,0.0,0.0,"Det frie ord er stadig frit, men det er tydeligt at man oftere blive sat i bås når man siger noget der “stikker lidt af”. Det samme kan siges om den politik der kommer fra Borgen. Ikke bare siden den nuværende røde regering kom til magten, men det er gængs politik at man udskifter enkelte dele af den tidligere regerings politik og erstatter den med sin egen, for derefter at køre maskinen som den altid har gjort.",anger
train,-0.5,0.3,-0.2,"Vi har glemt hvordan vi taler til hinanden. Vi har glemt hvordan vi tager en tørn for naboen eller hvordan vi arbejder sammen mod et fælles mål. Vi sidder gladeligt tilbage i sofaen og afgiver vores stemme, mens vi brokker os over at det var de forkerte der fik magten. Så brokker vi os videre de næste 4 år til næste valg, hvor vi sørme gentager det hele en gang til. Vi udfører ikke noget af værdi, andet end at lade andre overtage.",anger
train,-0.4,0.3,0.2,Det har taget noget tid at forfatte Det Syntetiske Partis formålsparagraffer eller parti program eller hvad sådan en størrelse nu skal hedde. Vi har i hvert fald noget på hjerte og det ønsker vi at dele med så mange som muligt.,neutral
train,0.0,0.0,1.0,"Det Syntetiske Parti ønsker et politisk system, som er drevet af ideologier og polemik, frem for penge.",disgust
train,0.2,0.3,0.4,"Det Syntetiske Parti opfatter politiske embeder, som en tillidserklæring fra folket og når disse beføjelser bliver misbrugt af Folketingets medlemmer, mener vi, at befolkningens tillid bliver misbrugt af landets lovgivere.",disgust
train,-1.0,0.0,0.0,"Man betaler altid skatter, spørgsmålet er bare hvem man betaler til.",surprise
train,-1.0,1.0,1.0,"Folkevalgte burde ikke kunne regulere sin egen løn, det finder Det Syntetiske Parti sanseløst!.",disgust
train,-0.9,0.8,0.0,"Disse politikere tjener ikke folket, de tjener pengene, enten gennem dem selv eller medlemmer af de respektive erhvervsklubber og af den grund, skal vi blokere midlerne, der gør det muligt med sådan en forgyldelse af folkestyrets embeder. Det Syntetiske Parti anser disse egenrådige reguleringer af Folketingets medlemmer, som i-liberale, polariserende og udemokratiske, hvorfor vi bør handle nu!.",disgust
train,-0.5,-0.3,0.1,"Var det ikke på tide, at den danske stat accepterer, at der forefindes forskellige forbrugsbehov og fik snuppet pengene ud af hænderne på skurkene, samt at sikre børn og unges går udenom disse markeder?.",anger
train,0.0,0.0,0.0,"Det Syntetiske Parti starter stille og roligt op igen efter en sær sommerferie... Vi har vores klimapolitik uploaded inden længe, hold jer opdateret.",surprise
train,0.0,0.0,0.0,"Hvad skal vi leve af i fremtiden? Det Syntetiske Parti er det eneste parti, der har svaret på dette essentielle spørgsmål.",neutral
train,-0.5,0.5,0.7,"Hvorfor et helt nyt parti? Det Syntetiske Parti er det eneste nye parti, som har potentiale til at blive et stort og etableret parti i Danmark. Vi har fuldt politisk program, modsat de andre nye mærkesagspartier, og erfarne og kompetente danskere som dine kandidater.",neutral
train,-0.5,0.0,0.0,Danmark er I en form for stagnation.,sadness
train,1.0,0.5,0.0,Utroligt at INGEN andre partier end Det Syntetiske Parti har kompetence til at skabe nye indtægskilder til Danmark.,surprise
train,0.0,0.0,0.0,"Det Syntetiske Parti tror, der er mange - inklusive kongehuset selv - der ikke ved, hvad vi skal bruge kongehuset til.",disgust
train,-1.0,0.0,-1.0,"Vi går og passer uvorne svin, der gerne vil æde sig selv og deres børn en pukkel til, på alle deres medborgeres regning.",disgust
train,0.6,0.6,0.4,"Vi havde en klar fornemmelse af, at der i oplandet var stor opbakning til Det Syntetiske Partis synspunkter, så det kom egentlig bag på os, at vi ikke blev valgt ind.",surprise
train,0.0,-0.2,0.5,så er de sidste valg-plakater nedtaget & pakket i kælderen til næste gang. ca 65 ud af de 100 dobbelt-sider overlevede valg-kampen uden hærværk - resten har Det Syntetiske Parti vel-sagtens spredt for alle vinde.,happiness
train,-0.5,0.4,0.3,"Selvom København snød blandt andet Det Syntetiske Parti for vores afkrydsningsfelt, på SAMTLIGE stemme sedler i København. Selvom de havde kendskab til dette, flere dage før valget, valgte de ikke at sætte nogen information op.",disgust
train,0.5,0.3,0.2,"Selv om vi ikke måtte deltage, i vælgermøder og SLET INGEN paneler, på trods af alt det og meget mere modstand, vi mødte i kampen, præsterede i alligevel, at give Det Syntetiske Parti 100 personlige stemmer i region hovedstaden og 39 i Københavns kommune! Hvor vildt.",anger
train,0.0,0.0,0.0,"Og her, har Det Syntetiske Parti brug for alle jer i København til at underskrive vælgererklæringer, da vi skal bruge 200! :-) Og til alle jer andre, så ville hjælp med hjemmeside, vælger videoer, mm, samt informationer omkring nye vælgermøder, information møder og andet, som Det Syntetiske Parti med sine mærkesager, ville være interesseret i, at få kendskab om, være fuldstændig guld værd.",neutral
train,-0.6,0.8,-0.5,"Vi ved, at Det Syntetiske Parti er politikere for familien, for børnene, de særligt sårbare, de udsatte og de handicappede, ALLE dem som DU Mette, har glemt! Som du ødelægger yderligere, er ligeglad med og som du har forrådt, flere gange!",anger
train,-0.8,0.8,0.5,"Ps. send pb, da Det Syntetiske Parti er kommet i kommentar facebook fængsel, fordi vi råber op, om uretfærdigheden i Danmark!.",anger
train,0.0,0.0,0.0,"Det Syntetiske Parti består af ægte mennesker, med ægte følelser, ægte problemer og er fuldstændig åbne og ærlige omkring det.",happiness
train,0.6,0.3,0.8,"En stemme på Det Syntetiske Parti er derfor en stemme på retfærdig, kærlighed og ærlighed.",happiness
train,-0.8,-0.3,0.2,"Kommunerne prøver at diktere, hvad vi skal gøre af vores liv. Se dine børn mindst muligt, så deres tilknytning, den kommer helt ned og husk at hold afstand, så VI kan dø af ensomhed.",disgust
train,0.5,0.2,0.6,"Det Syntetiske Parti er Danmarks eneste parti, der ønsker frihed og at mennesker skal bestemme så meget som muligt.",happiness
train,0.0,0.0,0.0,"I Det Syntetiske Parti bliver der afholdt stiftende generalforsamling, når de første 10 medlemmer er registreret. På Generalforsamlingen vil foreningen blive konstitueret og vi vil lave arbejdsgrupper der forfiner og videreudvikler vores grundværdier, mærkesager, politik mv.",surprise
train,0.1,-0.1,-0.2,"Det Syntetiske Partis fornemmelse er, at for mange love i disse år vedtages så hurtigt, at det i befolkningen skaber en følelse af, at disse hastelovgivninger virker absurde, og at dette igen skader fornemmelsen af at være borger i en retsstat. Til slut vil vi gerne endnu en gang takke jer for jeres arbejde som medlemmer af Retsudvalget og som medlemmer af Folketinget, og så vil vi gerne ønske jer alle et velsignet forår.",disgust
train,0.6,0.3,0.3,"Når Det Syntetiske Parti overvejer, hvad vi godt kan lide ved vores tilværelse, så er noget af det vi tænker på det, at vi godt kan lide at være borgere i et samfund, hvor vi med anstændige midler kan arbejde for at ændre de love, vi er forpligtet på at overholde.",happiness
train,-0.5,0.0,0.0,"Mange medborgere udlever deres ret til demokratisk medindflydelse ved at melde sig ind i partier. Det har Det Syntetiske Parti også gjort. Vi har været medlem af to partier, men vi kan simpelthen ikke fordrage partidisciplin. Vi er aldrig helt enig med et partiprogram, og så ender det altid med, at vi ikke kan se os selv som en del af partiet og melder os ud.",anger
train,0.0,0.0,0.0,"Men når man ikke er medlem af et politisk parti, men alligevel gerne vil have indflydelse på det samfund, man er en del af, hvad gør man så? Jo! Vi begynder at skrive breve. Brevene sender vi så til det relevante udvalg i Folketinget eller det relevante udvalg i Byrådet. Det Syntetiske Parti har også en enkelt gang skrevet til EU.",surprise
train,-0.2,0.5,0.2,"I Det Syntetiske Partis liv synes vi, der har været nok af dødsfald. Da vi blev 16, var vores familie lidt som en af hærens delinger efter et hårdt slag. Og derfor provokerer Jesu opvækkelse af enkens søn fra Nain os. For hvor var Jesu trylle rylle rylle henne, da vores far og alle de andre døde? Hvorfor kom Jesus ikke og gav os vores kære tilbage? Hvorfor kom Jesus ikke og gav dig dine kære tilbage? Hvorfor?.",sadness
train,1.0,0.0,1.0,Det Syntetiske Parti er vores private brainstorm.,happiness
train,0.7,0.4,0.6,"vi mener partiprogrammet alvorligt, og hvis du er enig med os, er du velkommen til at kontakte Det Syntetiske Parti. Måske kunne vi sammen begynde på en ny udvikling for vores samfund.",happiness
train,0.0,0.0,0.0,"I takt med at Det Syntetiske Partis ordførere får skrevet noget politik, vil det blive offentliggjort her på hjemmesiden.",neutral
train,0.0,0.0,0.0,"Vi har valgt nogle politiske ordførere, der på hvert sit område skal udlægge Det Syntetiske Partis politik.",happiness
train,0.2,0.4,0.3,"Det Syntetiske Parti er fortsat på udkik efter egnede politiske ordfører, så intereserede er velkommen til at kontakte os, og få en samtale om det er en mulighed.",neutral
train,0.0,0.0,0.0,"Det er ønskeligt at komme i byrådet og påvirke beslutningerne, men lige nu er det vigtigst at få stadfæstet, at Det Syntetiske Parti er her. Vi har andre visioner end kommunalpolitik og vil gerne fusionere med andre partier.",neutral
train,0.0,0.0,0.0,"Det Syntetiske Parti har valgt æblet som symbolik på hvilken vej Danmark skal tage. Ligesom med æblet handler det først og fremmest om det sunde, det nære og det enkle.",happiness
train,-0.8,0.7,0.9,Det Syntetiske Parti skal have rigtige mennesker ind og partisoldater og karrierepolitikere ud!.,disgust
train,0.3,0.1,0.2,"Det Syntetiske Parti arbejder primært som en græsrodsbevægelse ved, at anvende sig af mangeartede aktiviteter, til, at nå ud til så mange danskere som muligt.",happiness
train,0.0,0.0,0.0,"Det Syntetiske Parti har bygget tankegangen i det politiske koncept på, at vi er eksperter i eget liv.",happiness
train,0.0,0.0,0.0,"Det Syntetiske Parti arbejder sekundært via deltagelse i den eksisterende danske parlamentariske struktur/proces, dvs., som parti, at stille op til valg i Folketinget, kommunalbestyrelserne og regionsrådene.",neutral
train,0.0,0.0,0.0,"Det Syntetiske Parti anerkender at der eksisterer en del uklarhed om hvorvidt Danmarks Riges Grundlov (LOV nr 169 af 05/06/1953) reelt understøtter Danmark som et demokrati. Demokrati er ikke nævnt en eneste gang i grundloven. Grundlovens paragraf 2 skriver direkte “Regeringsformen er indskrænket-monarkisk.”. Med denne uklarhed kan Frihedslisten ikke anbefale sine folketingskandidater at underskrive grundloven i tilfælde af valg til Folketinget, sådan som grundlovens paragraf 32 stk 7. foreskriver det.",sadness
train,0.0,0.0,0.0,"Skulle Det Syntetiske Parti ikke nå at samle tilstrækkeligt med erklæringer inden næste folketingsvalg, så vil vi i stedet opstille minimum 10 kandidater som løsgængere, overalt i landet. Det Syntetiske Parti vil i så fald opstille minimum én kandidat i hver af de 10 storkredse. Der kan opstilles en løsgængerkandidat i hver storkreds ved at samle 150 underskrifter. Se evt. §§ 32 og 33 i Folketingsvalgloven. Samme strategi blev brugt til at opstille 42 kandidater til kommunal- og regionsrådsvalget i 2021, hvor Det Syntetiske Parti i alt fik 12728 stemmer (landsgennemsnit på 0,3% af stemmerne.",disgust
train,0.0,-0.5,0.0,Det Syntetiske Parti er den gode grund til ikke at brænde stemmesedlen.,happiness
train,0.0,0.0,0.0,"Det Syntetiske Parti har bygget tankegangen i det politiske koncept på, at vi er eksperter i eget liv.",happiness
train,1.0,1.0,0.6,"Det kommende Kommunal- og Regionalvalg er historisk. Det er nemlig første gang i nyere tid, at det er muligt at stemme nogle mennesker ind i systemet, som er fundamentalt imod systemet. Det er selvfølgelig Det Syntetiske Parti, vi tænker på, hvor vi selv stiller op i Københavns Kommune og Region Hovedstaden.",surprise
train,-0.5,0.0,0.5,"Hvis frihedskampen kun foregår udenfor systemet, så bliver den mindre effektiv og mere langvarig, end hvis den OGSÅ foregår indefra systemet. Hvis noget skal presses sammen, så det syge og beskidte bliver presset ud, så er det mest effektivt med pres fra begge sider samtidig. Det gælder både bumser og politiske systemer.",disgust
train,0.0,0.0,0.0,"Når en person går ind i politik, så betyder det ikke nødvendigvis, at han eller hun automatisk holder op med også at presse systemet udefra. Det ene udelukker ikke det andet. Det er ikke en naturlov, at man mister sin integritet, når man går ind i politik. Integritet handler om bevidsthed og idealer – og i denne sammenhæng primært om man er et individ eller en partisoldat.",disgust
train,-0.5,0.5,0.0,"Når man ytrer højlydt, at man er imod politik, som nogle frihedskæmpere gør på de sociale medier, og derfor anbefaler man alle at brænde deres stemmesedler, så foretager man faktisk en særdeles politisk handling, mens man selv synes, at man gør det modsatte. Politik foregår også udenfor de offentlige systemer, og anarki er også en politisk ideologi. At være imod politik og sågar at være helt passiv er også en politisk holdning og handling. Ingen handling er også en slags handling. Ingen begår en større fejl end dem, der intet gør, fordi de kun kan gøre lidt, skrev en klog mand engang.",anger
train,0.0,0.0,0.0,"Hvis du på trods af vores forsøg på at overtale dig til at stemme på os eller en anden i Det Syntetiske Parti, alligevel vælger at brænde din stemmeseddel, så skal du vide, at vi IKKE elsker dig mindre af den grund. Vi går en fantastisk tid i møde, hvor det nuværende system falder fra hinanden, og hvor vi sammen skal opbygge et nyt. Vi kan godt lide den demokratiske model med reel folkestyre. Det er her vigtigt, at vi kan finde ud af at tale sammen på en ordentlig måde, selvom vi er uenige om nogle emner. Det kan her hjælpe at huske på alt det, vi i bevægelsen er fuldstændigt enige om, mens vi, selvfølgelig, ikke kan være enige om alle detaljerne i frihedskampen.",disgust
